text_a	label
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 你的情況考慮建議排卵期同房，女性的排卵日期一般在下次月經來潮前的14天左右。卵子自卵巢排出後在輸卵管的內能生存1-2天，以等待受精。男子的精子在女子的生殖道內可維持2-3天受精能力，故在卵子排出的前後幾天里性交容易受孕。為了保險起見，我們將排卵日的前5天和後4天，連同排卵日在內共10天稱為排卵期。因為在排卵期內性交容易受孕，所以排卵期又稱為易受孕期或危險期。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 頭痛頭暈的話建議查明病因後然後再對癥治療，一般引起頭痛頭暈的原因比較多，可能是血壓升高，頸椎，腦部問題，心臟問題等等原因，所以建議去醫院查明病因後對癥入藥。氨基比林咖啡因片（頭疼片）不宜久吃，雙氯滅痛阿司匹林腸溶片，如果年紀比較小經常看電腦或因工作職業關系導致腦供血不足的情況下，經常性的頭暈頭疼可以吃天麻丸緩解作用，不宜吃西藥。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 這是可以選擇正規的機構來進行訓練才是可以的平時也是要註意多和孩子進行溝通為好的。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 分析你可能有免疫功能低下、可能有心律失常、可能有心臟神經官能癥、可能有腦血管疾病，診斷的確立是需要到醫院就診檢查後才能判斷是否是的，最好到醫院就診檢查。請不要著急可以考慮好好休息，適當補足身體營養，如果癥狀緩解就好，如果不緩解，可以考慮西醫的科學檢查後治療，也可以考慮中醫的中藥湯劑調理治療	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 從優生學講是有一定的影響的，但是不是一定會導致畸形。不用過於擔心。:這種情況需要嚴格做好孕期的檢查，在孕14-19周做唐氏篩查，孕22-26周做四維彩超產前排畸，若是有必要16-20周做羊水穿刺及臍血分析，這樣可以明確寶寶在宮內的發育情況。建議保留寶寶，做定期的孕檢，如果發現寶寶有異常，及時終止妊娠。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 艾滋病一般是通過性生活，母嬰，血液傳染的。只有艾滋病毒才能通過血液傳染的，但是要註意勤洗手，搞好個人衛生，防止生病的	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 根據你的雞胸是指胸骨向前隆起的畸形。發病率排漏鬥胸之後，為胸壁畸形中第二常見病。多數學者認為是肋骨和肋軟骨過度生長造成的，胸骨的畸形是繼發於肋骨畸形。3歲後的患兒，多為佝僂病後遺癥，使用鈣劑和維生素D治療效果不佳，加用特制的支具壓迫凸起的胸部並維持一定的時間，同樣可達到輔助矯正畸形的目的。希望我的回答對你有幫助	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 這情況應該考慮是皮膚過敏，建議外塗醋酸膚輕松冰片軟膏或阿昔洛韋軟膏效果最好。可吃些消風止癢顆粒或氯雷他定來治療，不可吃辛辣刺激和易過敏食物。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 在排卵期同房且將精液射入女方體內而沒有采取相應的措施防護就有懷孕的可能，所謂的排卵期就是指月經後十五天或下次月經前十四天左右。一般來說月幹凈後3天和月經前3天是絕對安全期，是不會懷孕的，沒有做任何的避孕措施也是不會懷孕的。不要擔心。主要是由於這個時候沒有排卵和子宮這個時候也沒有著床的條件	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 進食香蕉出現嘔吐、腹瀉，考慮為香蕉中的鉀離子對胃粘膜刺激所致可能，應註意排除急性胃腸炎可能。如無發熱，可予嗎丁啉、雷尼替丁口服對癥處理，同時應避免生冷飲食，註意保暖。避免粗糙、辛辣刺激飲食。如伴有發熱，可予氟哌酸、整腸生、嗎丁啉口服對癥處理。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 據所述情況考慮肛周濕疹可能，建議忌辛辣刺激飲食，註意肛周清潔衛生，應用複方康納樂霜觀察	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 的這種情況來看你現在出現這種表現的主要原因有可能是由於受到了一些風寒造成肺部炎癥引起的咳嗽的現象對於這種情況不用過多的擔心基本上為肺癌的可能性不大適當的進行一些檢查和調理治療都會慢慢緩解。給你的建議就是對於這種情況盡量的註意好休息避免過度的疲勞和勞累並且適當地註意保暖避免著涼同時也可以適當的，應用一些消炎藥頭孢進行調理，並且最好到醫院進行一個肺部拍片檢查，如果發現異常的話再進行相應的治療。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 據你的情況如果痔瘡輕的話可以用藥物治療，一般痔瘡分為：內痔一般出現的情況是便血和痔核的脫出，而外痔一般以腫脹、疼痛、下墜等為主。且外痔又有四種情況，血栓性外痔、皮贅、炎性外痔、靜脈曲張性外痔其表現也是不盡相同。建議去醫院的肛腸科就診，結合肛指及肛鏡的檢查，確診病情，對癥治療。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 你是屬於婦科疾病中的盆腔炎的範疇建議你到醫院檢查一下B超和激素六項，以明確診斷。根據你的額病癥，還有待付給你用的藥物來看，是沒有出入的。不過建議你最好是中醫中藥治療。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 腰椎間盤突出纖維環破裂後髓核突出壓迫神經根造成以腰腿痛為主要表現的疾病。腰椎間盤突出建議你可以到醫院做針灸、推拿、牽引、中頻等治療。平時間應盡量避免彎腰動作，避免長時間坐著，多做一些增強腰背肌力量，如橋式運動、飛燕等動作。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 臨床上，失眠多夢常由精神緊張，思慮過度，苦惱憂慮，心事重重，神經衰弱等引起。建議睡前不宜興奮、不宜吃東西、可以適當做下放松活動、註意要洗臉洗腳、保持空氣流通、少飲水等。中藥治療失眠藥物主要成分如下：丹參、蓮子心、茯苓、遠誌、炒酸棗仁、柴胡、珍珠粉、首烏藤。建議在專業醫生的指導下進行。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 小兒發燒的病因是相當多的，臨床上可以分為感染性與非感染性，以感染性多見，如感冒等是最常見的病因，對於發熱需要首先明確病因，針對病因進行處理，體溫過高時容易引起小兒高熱驚厥，所以也是有必要控制體溫的，主要是采用藥物降溫與物理降溫的方法，具體用藥最好能在醫生指導下使用。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 這種情況一般頸椎病的情況。另外是有血流不暢的情況引起的。這種情況一般來說，是可以配合中藥、理療、針灸等治療的。還有做彩超檢查一下的。根據臨床具體的情況治療。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 考慮神經衰弱，植物神經調節紊亂導致，建議睡前避免服用可樂，咖啡，巧克力，酒，茶，規律飲食，不要暴飲暴食，按時吃飯。飲食宜清淡，少食辛辣，煎炒，油炸，烈酒等不消化和刺激性食物，多食水果，蔬菜和纖維性食物，並註意改善睡眠環境有利於減輕大腦興奮狀態。可以口服。谷維素片+維生素B1片+安神補腦液進行調理，入睡困難建議口服:地西洋片，另外養成良好的休息習慣，避免勞累，緩解自己的壓力，保持愉快的心情。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 如果HCG、孕酮正常，根據你的癥狀建議行B超檢查，了解胚芽發育情況。請註意休息，遵醫囑。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 考慮是懷孕孩子小，估計影響不好導致的像你的這種情況考慮是進行增加營養複查可以的，估計可以改善的，男女孩正常孕檢不能判斷	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 小孩淋白結腫大是很常見的，特別是扁桃體發炎，咽喉炎，感冒，等出現較常見，一般治療感染後，淋巴結一般不會再痛。關鍵看淋白結腫大的部位，大小，無痛性腫大，就要好好查查，炎癥導致的一般不用處理。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 還判斷不出來腳上長的是不是蘚，需要詳細的描述和圖片信息。建議你去醫院之前檢查，掛皮膚科，讓醫生看一下是否需要用些外用的藥物進行治療。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 正常胎心再120－160次/分鐘。如果胎心低於120或超過160或胎動頻繁，考慮可能為胎兒宮內有缺氧或窒息的情況。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 可以口服維生素B6，每天三次，每次兩片，或用中藥生麥芽150克煎水服，每日服兩次，一般三天後能達到回乳目的。就不會脹痛了	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 你這可能是胃炎或胃潰瘍，應該做胃鏡檢查確診後，你應服用嗎丁啉飯前服用	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 這是皮下出血點，應該去查查血常規以及出凝血時間了，可能與血小板減少等凝血方面的問題有關，另外皮膚過敏導致的過敏性紫癜也會出現類似的現象。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 是否腦血栓引起大腦的神經受壓損傷導致手足麻木的。建議這種情況需要到醫院的神經內科就診，確診後可以采取相應的藥物治療。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 你的這種情況我建議你去檢查一下兩對半，如果乙肝表面抗體陽性表明你巳抵抗乙肝患病的能力且不會被傳染，如果陰性就及時打乙肝疫苗並在打完最後一針後1月後檢查抗體，如果抗體轉陽性也可結婚，結婚後寶寶及時打疫苗。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 手淫又稱自慰，未婚成年男性或妻子妊娠，有病時適度的手淫對身體有益。長期過度手淫會造成早泄，陽痿，不射精癥，前列腺炎等。男性頻繁手淫容易導致前列腺炎和尿路感染和導致精神狀態不好，乏力，性欲低下，影響工作和學習，甚至影響生育。建議不要穿過於緊的內褲。不要接觸性刺激的圖片和聲音等。有睡眠需求的時候再上床睡覺。早晨不要念床，醒來後即使起床。以免想入非非。但是這些癥狀一般戒掉這個習慣也能夠自行好轉的	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 :從你的描述來看你的情況是在27周多發現了胎位不正這樣的情況需要看看是否有臍繞頸的情況如果沒有才可以進行矯正的:一般來說在懷孕28周確定胎位的這個時間如果胎位不正需要進行矯正的但是應該先做超聲檢查如果有臍繞頸是不可以進行膝胸臥位來矯正胎位的如果沒有臍繞頸可以進行這個方法治療的這個方法效果很好的而且你現在可以進行矯正的	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 月經提前或推遲3到7天屬於正常，如果延遲超過10天以上，有性生活且無安全避孕措施，那麽首先應考慮懷孕的可能。建議你去醫院婦產科做血HcG檢查以明確是否懷孕。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 應多喝生水或含有豐富鐵質的食品，瘦肉、雞蛋的蛋白、菠菜、包心菜、芹菜、水果等等都是最佳的治療食物。多吃含堿性物質的新鮮蔬菜和水果。補充維生素E。忌。1煙、酒及辛辣刺激食物，如蔥、蒜、韭菜、姜、花椒、辣椒、桂皮等。2忌油膩、燥熱食物（肥肉、油炸食品。3忌過食糖和脂肪豐富的食物，如肝類、肉類、洋蔥等酸性食物。多補充維生素E。維生素E可抵抗毛發衰老，促進細胞分裂，使毛發生長。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 頭暈時沒有天旋地轉周圍物體旋轉，血壓高或者低、腦供血不足等等都可以引起。建議：第一，測血壓，看看血壓的高低，在治療。第二，測頸動脈超聲或者經顱多普勒超聲，看看腦供血情況S，如果腦供血不足，在應用活血化瘀、治療眩暈的藥物治療，第三，盡快檢查治療吧。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 從癥狀來看應該和腎虛有關，可以服用藥物六味地黃丸治療。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 一般流產後陰道會出血但血量不會超過10天。10天幹凈了說明流幹凈了。內膜需要21天修複的。不避孕的話會再次懷孕的。如果孕囊著床了是好的。一般沒有好大的影響的。現在可以吃葉酸預防寶寶畸形的。要註意休息。在孕期未滿三個月是不能同房的。建議你去做個B超檢查看看是宮內孕嗎。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 ～你的情況不排除有反流性食道炎或是功能紊亂有關，建議做個胃鏡檢查進一步了解胃食道功能情況和有無食道反流等，確診後適當使用藥物治療，註意情緒心態和飲食的調養	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 頸椎病、臂叢神經損傷、末梢神經炎等，均可引起手臂發麻。你的情況可能屬於頸椎病導致的。建議先去醫院做頸部x片或ct明確診斷，適當使用如天麻杜仲膠囊、頸複康、維生素b1、b12等調節神經。可以配合按摩、熱敷、針灸等理療。平時註意不要長時間固定一種姿勢，多運動。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 懷孕是已經三個月了，不可能做人流的。可能是需要引產，或是藥流後清宮去醫院咨詢下吧，看看需要做什麽，如果引產的話，需要有引產證明	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 腮腺炎是由腮腺炎病毒侵犯腮腺引起的急性呼吸傳染病，飲食宜軟、易消化，避免酸辣等刺激性食物。因為這些食物易刺激唾液腺分泌，導致局部疼痛加劇。要多飲開水，保持口腔清潔，也可用複方硼砂溶液漱口。腫脹部位可用中藥外敷，取青黛15克，或中成藥如意金黃散15克，用水調勻即可。外敷後可減少局部疼痛，幫助消腫。同時還可服板藍根沖劑。如果出現睪丸炎等並發癥時及時處理。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 你的這種情況應該沒有多大關系在拍片之後的下一個月就可以考慮受孕。建議你去醫院進行檢查，只要在懷孕之後不要再拍片子註意進行產檢就可以了。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 這個PPH手術是在肛門里面做的，碰不到陰道的組織的，和陰道無關的。這個手術現在開展的已經很成熟了，手術時間也很短的。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 如果宮縮次數不是很頻繁，沒有腹痛，註意休息就可以了。需要註意的是，不要自行用藥，而且服用藥物一般也不能緩解，這時，孕媽媽要註意休息，尤其不能刺激腹部。如果嚴重建議到醫院檢查治療。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 你現在不用擔心，註意休息，禽流感一般是高熱、寒戰、呼吸困難、咯血等癥狀的。關於你的問題，我建議你註意休息，多喝水及青菜水果的，可以吃維生素c、複發甘草片、氨茶堿、抗生素的	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 可以使用泰諾退燒，一直不好的話可以醫院輸液就可以	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 手術可以根治痔瘡，手術後複發，關鍵在於選擇的手術方式和操作者的水平。同時，術後的調理也很重要。日常生活主要是養成良好的飲食習慣，防止便秘。要吃五谷雜糧和芹菜、蘿蔔、菠菜、空心菜、香蕉、蘋果這類含纖維素多的果蔬，還要多飲水，養成定時排便的習慣。建議到正規醫院進行治療。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 祛風散寒，通絡止痛。用於痹癥，肩周炎，頸椎病，腰腿痛，肌肉關節疼痛，屈伸不利，以及風濕性關節炎、類風濕性關節炎見以上證候者。這兩種藥主要是治療骨質增生與腰腿痛，可以一起吃。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 癲癇主要是藥物治療，目前最常選用的藥物包括傳統抗癲癇藥中的卡馬西平，丙戊酸鈉等，新型抗癲癇藥如拉莫三嗪，托吡酯，奧卡西平等，這些抗癲癇藥物比苯妥英鈉，苯巴比妥等老藥安全性好，副作用小	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 對於包皮環切術的話，傷口裂開一針的話，問題不大的，只是需要及時換藥，避免性生活以及避免傷口感染即可的。沒太大的問題的，疼痛的話，也是正常的情況。放松心情，不要擔心，包皮的再生能力很強的，只有一針的話，問題不大的，需要及時換藥，註意傷口衛生，禁止性生活。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 不會，便血的原因有很多，首先要查明便血的原因，然後對癥治療，常見於痔瘡，肛裂等，但是除了痔瘡，肛裂外還有潰瘍性結腸炎，直腸息肉，直腸癌等，都會引起便血，痔瘡，肛裂的便血一般是鮮紅色血液為主，建議你還是到正規的肛腸專科醫院檢查確診，然後對癥治療	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 屬於鼻炎引起的癥狀，會引起鼻塞流涕和鼻癢等癥狀的，你的情況需要積極治療的你的情況我建議積極服用香菊片和維生素C和用伯克鈉噴鼻子治療，效果佳的	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 腳氣是由一種皮膚癬菌引起的疾病，而這種癬菌在比較潮濕、高溫的環境下更容易滋生，建議每天使用食醋兌水浸泡20分鐘後，局部塗抹派瑞松軟膏治療。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 應是癲癇的發作，建議去醫院做腦電圖檢查，癲癇的治療目前還是首選藥物治療為主，藥物治療多數的病人都是可以達到比較理想的效果。藥物治療建議采用以補益心腎、滌痰熄風，開竅定癇，活血化淤、平肝瀉火的中藥進行治療，調理身體狀況，調理臟腑機能，固本培元，達到治愈的目的。中藥副作用小，標本兼治，治愈後不易複發。可以達到很好的治療效果	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 考慮胃炎胃動力減弱引起的，可以服用胃康靈膠囊和嗎叮啉片或者三九胃泰膠囊看看。另外應註意日常飲食與保健，並註重運動和休息，調整精神狀態。生活有規律，定食定量用餐，保持心情舒暢	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 醫院，，，懷孕49天內的。可以作藥流。孕期在70天內可以選擇人流。建議在選擇流產方式之前，去醫院檢查B超，排除宮外孕後再選擇流產方式。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 根據你的考慮可能是生產後遺留的癥狀，要及時檢查對癥治療，避免病情加重。建議要及時去醫院檢查子宮的恢複情況和腰椎拍片等，根據檢查結果選擇適當的促進子宮恢複的藥物對癥治療，如，益母草顆粒，有腰椎疾病臥床休息，避免活動加重病情。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 一般這樣的情況最有可能的是，沙眼，慢性結膜炎，慢性淚囊炎。建議去眼科看一下，常規可使用洛美沙星滴眼液，晚上用金黴素眼膏，不吃刺激和辛辣食物，註意保護眼睛，如果淚囊炎，可考慮去眼科做下通液。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 你這很可能是急性膀胱炎的癥狀，這應該與你經期同誘發有關的啊。一般在月經期間禁止性生活的，主要是避免感染和經血逆流，以免影響月經變化。建議你多喝水，同時註意外陰衛生。這段期間禁止性生活。可以服用左氧，三金片對癥處理。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 月經推後還要考慮是勞累，休息不好、精神緊張、焦慮、環境改變、婦科炎癥、內分泌紊亂都可能導致月經推後的。建議去醫院檢查性激素六項及B超，找到原因然後針對性治療。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 你描述的癥狀是急慢性腸炎的常見表現，一般和飲食不潔或飲食不節有關。最好輔助大便常規以明確診斷，適當禁食，如果能進食需要補充足夠的糖鹽水預防脫水。在當地醫生的指導下選用氟哌酸等口服藥物。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 服緊急避孕藥後懷孕，胎兒的先天性畸形一般比較高，如果在懷孕的早期繼續用藥就會增加藥物致畸的可能性。建議你為了保險起見，懷孕後要是口服了避孕藥，還是終止妊娠比較好。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 一般是沒事的但是，不排除有引起婦科感染或不孕的可能，一定要註意檢查，註意陰部衛生和複查	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 腰部疼痛有很多原因，小關節病變、椎間盤病變、腰肌勞損以及外傷都能引起，你趴桌子上也可能姿勢不正確引起疼來，問題不大。建議你平時註意休息，看能否緩解，如果不緩解可以去醫院做個腰椎CT或MR，不要過於緊張。希望能幫到你	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 首先痛經從定義上來講是女性正值經期或行經前後出現周期性小腹疼痛或痛至腰骶，甚至也會出現劇痛暈厥，也有稱經行腹痛，可分為原發性和繼發性的。原發性也稱為功能性痛經，也屬生殖器官無器質性疾病者多見於青少年女性。繼發性情況是由於盆腔器質性疾病如子宮內膜異位癥、子宮腺肌病、盆腔炎等引起，較常見與育齡期女性一般的治療從緩解疼痛和結合中醫的辯證施治治本，主次有序地分階段調治，平時也應加強鍛煉增強體質保持良好的生活規律，避免經期過度勞累、防止受寒，同時也要重視心理的調整，消除緊張和顧慮，最後你在權威醫	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 胸痹輕者偶發短暫輕微的胸部沈悶或隱痛，或為發作性膻中或左胸含糊不清的不適感。重者疼痛劇烈，或呈壓榨樣絞痛。常伴有心悸，氣短，呼吸不暢，甚至喘促，驚恐不安，面色蒼白，冷汗自出等。多由勞累、飽餐、寒冷及情緒激動而誘發，亦可無明顯誘因或安靜時發病。發作期患者應立即臥床休息，緩解期要註意適當休息，堅持力所能及的活動，做到動中有靜，保證充足的睡眠。發病時醫護人員還應加強巡視，觀察舌脈、體溫、呼吸、血壓及精神情誌變化，做好各種搶救設備及藥物準備，必要時給予吸氧、心電監護及保持靜脈通道。	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 如果采取安全期避孕法，建議避開受孕期，這樣受孕的機率會小一些，一般卵子在體內可存活12-36小時，而男性的精子在陰道內可以存活3天女性一般在排卵期最容易受孕，月經規律的婦女，排卵通常發生在下次月經前14日左右據此推算出排卵前後4-5日為易受孕期建議避開排卵期，或者采取有效的避孕方式	0
全部症狀：手指關節不小心韌帶扭傷現在關節腫大痛發病時間及原因：治療情況：關節骨頭沒問題。看能用什麼有效的外敷藥治療。 孩子有遠視的現象，目前要及時給孩子配鏡矯正治療的，當然有可能是先天性的，還要複查的。帶孩子上當地三甲醫院眼科或者專業眼科檢查一下，同時平時要註意休息，不要用眼過度，少看電視一類的，適當補充維A	0
